ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20241217.07636.94,autocal-thar-all-eve,True,regular,66.949,110.397,114.743,473.023,295.599,122.034,243.756,278.748,1095.164,654.419,20.0,20.022,2024-12-17 02:07:26.953000,60661.088387
KP.20241217.07705.55,autocal-thar-all-eve,True,regular,66.35,109.739,116.473,472.924,288.81,120.36,243.381,275.574,1094.941,654.056,20.0,20.018,2024-12-17 02:08:35.560000,60661.089184
KP.20241005.06121.27,autocal-thar-sci-eve,True,regular,6.137,6.263,11.975,44.15,25.888,49.499,103.198,92.149,677.744,228.502,20.0,20.056,2024-10-05 01:42:11.301000,60588.070845
KP.20230402.64350.04,autocal-thar-all,True,regular,11.8,21.3,23.2,46.2,27.2,24.9,54.3,64.3,122.7,72.1,2.0,2.0,2023-04-02 17:52:31.166000,60036.744793
KP.20260107.08189.49,autocal-thar-all-eve,True,regular,34.524,61.09,59.472,461.636,225.996,46.021,96.206,98.253,842.344,295.269,20.0,20.017,2026-01-07 02:16:39.503000,61047.094787
KP.20250131.64037.82,autocal-thar-all-morn,True,regular,23.284,38.828,33.961,277.721,57.129,37.803,83.276,78.977,683.806,190.049,20.0,20.017,2025-01-31 17:47:27.831000,60706.741175
KP.20250131.64106.39,autocal-thar-all-morn,True,regular,23.594,39.297,33.719,280.277,59.637,37.829,83.357,79.797,684.835,188.921,20.0,20.0,2025-01-31 17:48:36.395000,60706.741972
KP.20231122.07258.14,autocal-thar-all-eve,True,regular,9.746,18.086,18.528,54.584,31.823,26.925,60.361,67.529,165.702,98.338,10.0,10.0,2023-11-22 02:01:03.145000,60270.084006
KP.20231122.07316.77,autocal-thar-all-eve,True,regular,9.855,18.168,18.66,54.246,31.547,27.992,61.176,67.126,165.227,98.002,10.0,10.0,2023-11-22 02:02:01.777000,60270.084685
KP.20231115.07375.15,autocal-thar-all-eve,True,regular,9.798,17.846,18.087,54.372,31.743,28.169,59.375,65.807,166.008,97.377,10.0,10.0,2023-11-15 02:03:00.161000,60263.08536
KP.20241005.06578.71,autocal-thar-sky-eve,True,regular,6.21,5.92,8.8,31.157,14.67,8.557,9.576,19.153,77.833,35.017,20.0,20.0,2024-10-05 01:49:48.722000,60588.07614
KP.20230221.32074.29,autocal-thar-all,False,regular,,,,,,,,,,,2.0,2.0,2023-02-21 08:54:35.397000,59996.371229
KP.20250717.07639.23,autocal-thar-all-eve,True,regular,39.156,63.515,63.038,382.816,161.247,71.49,143.732,145.549,912.388,400.826,20.0,20.02,2025-07-17 02:07:29.237000,60873.088415
KP.20230303.64366.42,autocal-thar-all,True,regular,10.9,19.6,20.2,47.9,29.3,25.5,52.6,60.4,133.1,78.6,2.0,2.0,2023-03-03 17:52:47.524000,60006.744977
KP.20241216.07351.29,autocal-thar-all-eve,True,regular,57.918,92.755,99.699,443.424,248.258,106.471,207.597,240.533,1033.756,598.015,20.0,20.018,2024-12-16 02:02:41.304000,60660.085083
KP.20230303.64430.72,autocal-thar-all,True,regular,11.0,20.0,20.2,47.6,28.3,26.0,52.9,60.1,133.0,78.8,2.0,2.0,2023-03-03 17:53:51.827000,60006.745721
KP.20230302.04839.67,autocal-thar-sci,True,regular,5.4,5.3,3.8,12.7,5.6,25.6,54.0,63.1,131.9,77.3,2.0,2.0,2023-03-02 01:20:40.782000,60005.056014
KP.20250508.07717.49,autocal-thar-all-eve,True,regular,23.968,40.055,40.02,360.668,127.769,42.664,92.712,91.891,882.77,304.161,20.0,20.018,2025-05-08 02:08:47.500000,60803.089319
KP.20240314.63969.08,autocal-thar-all-morn,True,regular,6.691,8.662,7.648,25.349,7.963,11.256,16.476,14.625,60.432,15.414,10.0,10.0,2024-03-14 17:46:14.084000,60383.740383
KP.20250508.07854.55,autocal-thar-all-eve,True,regular,24.419,41.731,40.942,362.922,129.837,44.637,93.602,93.779,885.952,312.751,20.0,20.016,2025-05-08 02:11:04.558000,60803.090907
KP.20250808.08061.85,autocal-thar-all-eve,True,regular,22.089,38.352,35.243,337.706,114.973,38.215,85.722,82.838,827.88,275.368,20.0,20.016,2025-08-08 02:14:31.856000,60895.093306
KP.20230330.31023.86,autocal-thar-sci,True,regular,5.3,5.3,26.4,22.5,20.9,24.2,53.0,595.3,610.0,514.5,2.0,2.0,2023-03-30 08:37:04.969000,60033.359068
KP.20250508.07923.06,autocal-thar-all-eve,True,regular,22.585,38.91,36.965,350.519,122.893,39.621,86.819,86.58,845.34,274.803,20.0,20.0,2025-05-08 02:12:13.068000,60803.091698
KP.20250808.08537.62,autocal-thar-hk,True,regular,37.938,93.876,146.307,1515.882,1178.899,64.781,213.105,347.274,3397.363,2866.538,120.0,120.0,2025-08-08 02:23:17.640000,60895.098813
KP.20240313.06431.72,autocal-thar-sky-eve,True,regular,6.0,6.053,6.483,6.159,6.177,9.623,9.633,11.515,11.695,10.152,10.0,10.0,2024-03-13 01:47:16.725000,60382.074439
KP.20230221.64539.79,autocal-thar-all,False,regular,,,,,,,,,,,2.0,2.0,2023-02-21 17:55:40.914000,59996.746986
KP.20241004.64043.50,autocal-thar-all-morn,True,regular,26.18,44.582,42.211,308.598,111.851,47.723,101.21,99.517,751.676,298.792,20.0,20.023,2024-10-04 17:47:33.508000,60587.741245
KP.20231225.06091.69,autocal-thar-sci-eve,True,regular,6.177,6.16,6.826,15.92,7.41,28.523,63.526,74.637,153.257,39.903,10.0,10.0,2023-12-25 01:41:36.701000,60303.070503
KP.20241004.64112.05,autocal-thar-all-morn,True,regular,26.664,44.842,42.009,308.687,108.935,48.468,101.537,98.969,751.539,298.197,20.0,20.001,2024-10-04 17:48:42.080000,60587.742036
KP.20230426.63832.55,autocal-thar-all-morn,True,regular,9.2,15.5,15.1,39.1,23.3,20.4,40.8,44.3,111.2,64.1,2.0,2.0,2023-04-26 17:42:49.132000,60060.738056
KP.20240313.06991.55,autocal-thar-all-eve,True,regular,6.613,8.411,7.51,25.767,7.77,11.107,16.527,14.579,61.531,15.943,10.0,10.015,2024-03-13 01:56:36.559000,60382.08092
KP.20240313.07225.85,autocal-thar-all-eve,True,regular,6.6,8.355,7.465,25.445,7.975,11.145,16.697,14.327,61.408,15.223,10.0,10.012,2024-03-13 02:00:30.859000,60382.08363
KP.20240313.07284.48,autocal-thar-all-eve,True,regular,6.559,8.327,7.394,24.94,7.76,10.659,16.87,14.549,60.987,15.546,10.0,10.0,2024-03-13 02:01:29.484000,60382.084309
KP.20240313.07343.09,autocal-thar-all-eve,True,regular,6.453,8.581,7.47,25.747,7.838,11.041,16.69,14.396,62.019,15.718,10.0,10.0,2024-03-13 02:02:28.124000,60382.084988
KP.20240311.07407.63,autocal-thar-all-eve,True,regular,6.483,8.917,7.609,25.928,7.887,10.083,16.752,14.962,62.942,15.845,10.0,10.001,2024-03-11 02:03:32.641000,60380.085732
KP.20231112.07083.42,autocal-thar-all-eve,True,regular,9.8,17.905,18.157,54.064,32.134,27.017,60.472,66.393,165.301,97.102,10.0,10.001,2023-11-12 01:58:08.454000,60260.081984
KP.20240311.07525.31,autocal-thar-all-eve,True,regular,6.569,8.435,7.68,25.602,7.831,11.159,16.962,14.783,61.665,15.584,10.0,10.0,2024-03-11 02:05:30.314000,60380.087095
KP.20231016.64133.05,autocal-thar-hk,True,regular,5.49,5.035,-5.691,52.108,18.863,63.629,142.215,163.374,508.964,290.303,60.0,60.0,2023-10-16 17:49:23.065000,60233.742278
KP.20250130.06579.98,autocal-thar-sky-eve,True,regular,13.602,13.783,14.445,31.215,16.474,21.236,21.453,28.527,79.092,39.169,20.0,20.017,2025-01-30 01:49:49.991000,60705.076156
KP.20231112.07751.64,autocal-thar-hk,True,regular,5.628,5.068,-5.718,53.738,19.986,66.151,145.563,166.057,514.321,289.546,60.0,60.0,2023-11-12 02:09:41.656000,60260.089717
KP.20240311.07630.33,autocal-thar-hk,True,regular,6.11,6.022,7.121,13.455,7.477,15.902,40.286,28.681,143.146,23.717,60.0,60.0,2024-03-11 02:07:40.342000,60380.088311
KP.20250820.08196.47,autocal-thar-all-eve,True,regular,32.726,55.231,53.38,376.567,159.814,58.667,123.465,126.863,894.05,375.449,20.0,20.0,2025-08-20 02:16:46.477000,60907.094864
KP.20250717.63619.95,autocal-thar-all-morn,True,regular,33.234,55.106,56.135,375.129,157.04,62.325,122.873,132.708,909.466,383.647,20.0,20.015,2025-07-17 17:40:29.956000,60873.73634
KP.20250717.63688.78,autocal-thar-all-morn,True,regular,33.75,55.999,57.003,376.11,156.221,63.525,125.402,133.748,910.323,384.788,20.0,20.0,2025-07-17 17:41:38.792000,60873.737137
KP.20250717.63826.03,autocal-thar-all-morn,True,regular,35.255,56.746,57.781,377.142,155.098,63.851,127.877,136.111,911.061,393.095,20.0,20.0,2025-07-17 17:43:56.067000,60873.738725
KP.20240929.07494.57,autocal-thar-all-eve,True,regular,28.022,46.449,43.231,303.432,108.316,49.699,104.718,102.365,727.646,268.888,20.0,20.018,2024-09-29 02:05:04.582000,60582.086743
KP.20250628.50466.10,autocal-thar-all-night,True,regular,24.058,39.061,38.003,337.253,111.618,40.812,88.449,88.776,806.263,272.471,20.0,20.0,2025-06-28 14:01:16.107000,60854.584098
KP.20240314.64027.78,autocal-thar-all-morn,True,regular,6.646,8.783,7.572,25.682,7.488,11.294,16.618,14.548,59.645,15.303,10.0,10.0,2024-03-14 17:47:12.788000,60383.741062
KP.20240313.06490.33,autocal-thar-sky-eve,True,regular,6.044,5.922,6.678,6.147,6.221,10.018,9.642,11.174,12.076,10.017,10.0,10.0,2024-03-13 01:48:15.336000,60382.075118
KP.20221223.64111.97,autocal-thar-all,,,,,,,,,,,,,2.0,2.0,2022-12-23 17:48:33.077000,59936.742036
KP.20221223.64240.29,autocal-thar-all,,,,,,,,,,,,,2.0,2.0,2022-12-23 17:50:41.398000,59936.743517
KP.20250717.64201.83,autocal-thar-hk,True,regular,64.082,160.19,257.731,1529.781,1544.272,102.416,362.995,612.965,3401.928,3300.444,120.0,120.034,2025-07-17 17:51:01.851000,60873.743075
KP.20250130.07151.49,autocal-thar-all-eve,True,regular,25.315,44.003,39.699,330.813,105.273,43.436,96.692,92.653,784.578,271.885,20.0,20.018,2025-01-30 01:59:21.500000,60705.082773
KP.20230424.30974.09,autocal-thar-sci,True,regular,5.6,5.5,4.0,10.2,5.4,19.7,40.6,44.3,108.5,61.6,2.0,2.0,2023-04-24 08:35:10.526000,60058.357746
KP.20251229.63688.63,autocal-thar-all-morn,True,regular,32.568,56.367,54.557,456.712,210.644,42.613,91.696,94.036,838.594,290.181,20.0,20.0,2025-12-29 17:41:38.674000,61038.737137
KP.20230613.09433.09,autocal-thar-sky-eve,True,regular,4.9,5.0,2.4,12.3,4.5,11.2,12.1,5.4,48.4,22.7,10.0,10.0,2023-06-13 02:37:18.197000,60108.109176
KP.20230424.31037.49,autocal-thar-sci,True,regular,5.6,5.6,4.0,9.9,5.3,20.2,40.8,43.7,107.2,61.7,2.0,2.0,2023-04-24 08:36:13.762000,60058.358478
KP.20231111.07538.31,autocal-thar-hk,True,regular,5.539,5.052,-5.87,53.293,20.392,65.862,145.31,166.395,519.427,292.026,60.0,60.0,2023-11-11 02:06:08.324000,60259.087248
KP.20240310.06935.02,autocal-thar-all-eve,True,regular,6.407,8.751,7.39,25.869,7.853,11.285,16.992,14.954,62.03,15.384,10.0,10.001,2024-03-10 01:55:40.052000,60379.080262
KP.20240310.07345.79,autocal-thar-all-eve,True,regular,6.638,8.791,7.856,26.281,7.829,11.746,16.956,14.672,63.1,15.837,10.0,10.0,2024-03-10 02:02:30.803000,60379.08502
KP.20230613.09649.26,autocal-thar-sky-eve,True,regular,4.9,4.8,2.2,12.3,4.4,10.9,12.0,5.0,48.5,22.1,10.0,10.0,2023-06-13 02:40:54.364000,60108.111679
KP.20230424.31320.21,autocal-thar-sky,True,regular,5.6,5.5,3.9,5.7,4.5,12.2,12.1,7.1,17.4,10.7,2.0,2.0,2023-04-24 08:40:56.685000,60058.361754
KP.20230423.05216.96,autocal-thar-sky,True,regular,5.6,5.6,4.0,5.8,4.5,12.2,12.0,7.3,17.6,10.8,2.0,2.0,2023-04-23 01:25:53.242000,60057.059627
KP.20231021.64027.66,autocal-thar-all-morn,True,regular,9.19,16.735,17.389,51.585,30.656,26.608,58.816,64.684,163.174,95.935,10.0,10.0,2023-10-21 17:47:12.666000,60238.741057
KP.20230423.05844.71,autocal-thar-all,True,regular,8.9,14.8,14.5,38.4,22.6,19.7,40.2,42.7,108.8,62.3,2.0,2.0,2023-04-23 01:36:21.049000,60057.066894
KP.20230220.64600.10,autocal-thar-all,False,regular,,,,,,,,,,,2.0,2.0,2023-02-20 17:56:41.212000,59995.747687
KP.20230705.63569.24,autocal-thar-all-morn,True,regular,19.3,33.6,34.7,94.2,55.8,41.1,91.1,94.5,251.3,158.8,10.0,10.019,2023-07-05 17:39:34.246000,60130.735751
KP.20230423.31035.86,autocal-thar-sci,True,regular,6.4,11.6,4.0,9.3,5.2,14.4,21.7,43.1,105.9,61.0,2.0,2.0,2023-04-23 08:36:12.318000,60057.358459
KP.20240719.07321.58,autocal-thar-all-eve,True,regular,46.269,76.452,95.026,145.801,62.221,81.173,164.266,207.771,340.226,137.136,10.0,10.062,2024-07-19 02:02:06.611000,60510.084738
KP.20231109.05592.72,autocal-thar-sci-eve,True,regular,4.825,4.716,3.408,15.567,6.401,26.713,59.179,66.691,159.366,96.182,10.0,10.0,2023-11-09 01:33:17.723000,60257.064731
KP.20230601.06582.51,autocal-thar-sky-eve,True,regular,4.8,5.0,4.1,5.9,4.4,10.8,12.1,10.8,22.5,14.0,2.0,2.0,2023-06-01 01:49:43.615000,60096.076184
KP.20240716.63619.12,autocal-thar-all-morn,True,regular,46.034,75.985,93.326,144.583,62.96,79.223,163.81,205.386,339.234,140.094,10.0,10.0,2024-07-16 17:40:24.130000,60507.736332
KP.20231109.63526.10,autocal-thar-all-morn,True,regular,9.807,17.706,17.98,52.304,31.292,27.157,59.476,66.077,161.365,97.869,10.0,10.0,2023-11-09 17:38:51.141000,60257.735251
KP.20240716.63853.52,autocal-thar-all-morn,True,regular,46.135,75.632,93.386,144.567,62.311,80.283,163.831,204.255,339.077,138.657,10.0,10.016,2024-07-16 17:44:18.529000,60507.739041
KP.20240310.07169.71,autocal-thar-all-eve,True,regular,6.747,8.741,7.538,26.708,7.858,12.226,17.77,14.862,60.878,15.342,10.0,10.001,2024-03-10 01:59:34.720000,60379.082983
KP.20231109.63852.15,autocal-thar-hk,True,regular,5.676,5.247,-5.707,52.646,19.25,66.027,145.156,167.263,511.888,287.206,60.0,60.0,2023-11-09 17:44:42.165000,60257.739029
KP.20231014.63500.41,autocal-thar-all-morn,True,regular,9.028,16.453,17.289,50.862,30.294,26.676,57.188,64.208,161.077,94.207,10.0,10.0,2023-10-14 17:38:25.418000,60231.734956
KP.20230213.05908.20,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-13 01:38:29.307000,59988.068381
KP.20221222.22020.45,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-22 06:07:01.582000,59935.254864
KP.20221222.19195.07,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-22 05:19:56.174000,59935.222162
KP.20221222.19773.34,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-22 05:29:34.451000,59935.228856
KP.20221222.23945.52,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-22 06:39:06.627000,59935.277147
KP.20250223.07464.96,autocal-thar-all-eve,True,regular,56.548,87.793,93.449,466.14,268.317,98.037,195.324,218.955,1076.716,616.889,20.0,20.078,2025-02-23 02:04:34.998000,60729.086397
KP.20231020.07571.52,autocal-thar-hk,True,regular,5.459,5.045,-5.797,52.857,19.369,62.607,141.536,159.246,515.307,290.721,60.0,60.027,2023-10-20 02:06:41.536000,60237.087632
KP.20221221.05866.97,autocal-thar-all,,,,,,,,,,,,,2.0,2.0,2022-12-21 01:37:48.082000,59934.067902
KP.20250815.07852.70,autocal-thar-all-eve,True,regular,24.543,41.532,39.902,339.316,127.118,43.01,93.75,91.37,815.444,296.286,20.0,20.0,2025-08-15 02:11:02.738000,60902.090886
KP.20250703.08198.81,autocal-thar-all-eve,True,regular,28.784,46.444,45.84,350.631,126.201,51.688,107.232,108.289,856.725,302.573,20.0,20.019,2025-07-03 02:16:48.818000,60859.094891
KP.20250508.63841.08,autocal-thar-all-morn,True,regular,26.021,42.869,43.562,378.174,144.565,46.2,98.009,99.215,908.381,342.618,20.0,20.0,2025-05-08 17:44:11.090000,60803.738898
KP.20250716.08189.06,autocal-thar-all-eve,True,regular,43.332,70.105,70.272,395.923,168.088,79.285,159.447,163.141,939.727,427.964,20.0,20.0,2025-07-16 02:16:39.069000,60872.09478
KP.20250508.63978.24,autocal-thar-all-morn,True,regular,27.544,45.316,45.628,381.218,145.341,49.611,101.419,106.514,914.927,346.94,20.0,20.014,2025-05-08 17:46:28.249000,60803.740486
KP.20230528.63898.93,autocal-thar-all-morn,True,regular,9.0,16.0,16.2,41.4,24.2,19.3,40.5,42.2,108.1,61.7,2.0,2.0,2023-05-28 17:45:00.033000,60092.739567
KP.20250716.08427.29,autocal-thar-hk,True,regular,71.089,178.64,321.844,1532.061,1566.932,94.155,408.238,706.743,3411.117,3323.575,120.0,120.033,2025-07-16 02:21:27.307000,60872.097537
KP.20230207.06037.59,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-07 01:40:38.696000,59982.06988
KP.20240718.05897.98,autocal-thar-sci-eve,True,regular,6.061,6.697,11.452,30.038,15.798,81.104,164.491,205.203,309.193,126.215,10.0,10.014,2024-07-18 01:38:22.982000,60509.068262
KP.20221221.24229.12,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 06:43:50.230000,59934.280427
KP.20221221.24357.45,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 06:45:58.554000,59934.281914
KP.20230418.30962.89,autocal-thar-sci,True,regular,5.5,5.4,3.9,10.1,5.4,20.0,40.2,42.6,106.2,61.6,2.0,2.0,2023-04-18 08:34:59.489000,60052.35762
KP.20230207.32074.36,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-07 08:54:35.468000,59982.371227
KP.20230418.31154.94,autocal-thar-sci,True,regular,5.5,5.5,3.9,9.8,5.4,20.2,40.5,42.6,106.3,60.6,2.0,2.0,2023-04-18 08:38:11.400000,60052.35984
KP.20250628.52454.13,autocal-thar-all-night,True,regular,55.425,88.568,92.81,420.796,214.691,103.426,205.21,226.875,999.305,550.948,20.0,20.0,2025-06-28 14:34:24.138000,60854.607107
KP.20231104.06399.02,autocal-thar-sky-eve,True,regular,4.827,4.67,3.662,8.676,4.778,8.929,9.242,4.184,25.724,12.438,10.0,10.0,2023-11-04 01:46:44.056000,60252.074062
KP.20240302.06489.63,autocal-thar-sky-eve,True,regular,5.964,5.865,6.879,8.922,6.655,9.259,9.772,13.403,25.161,13.705,10.0,10.0,2024-03-02 01:48:14.641000,60371.075109
KP.20230418.63674.76,autocal-thar-sky,True,regular,5.6,5.5,4.2,5.8,4.4,12.0,12.0,7.2,17.7,10.3,2.0,2.0,2023-04-18 17:40:11.140000,60052.736226
KP.20250415.33585.88,ThAr,True,regular,22.913,39.153,37.468,341.94,121.836,39.565,89.158,88.03,808.721,284.986,20.0,20.018,2025-04-15 09:19:55.891000,60780.388726
KP.20250129.07288.52,autocal-thar-all-eve,True,regular,21.592,36.364,32.576,285.421,59.693,35.659,79.527,75.798,698.902,200.918,20.0,20.015,2025-01-29 02:01:38.525000,60704.084357
KP.20231020.63733.43,autocal-thar-all-morn,True,regular,9.083,16.7,17.347,51.187,30.623,26.083,57.037,64.115,161.378,94.433,10.0,10.0,2023-10-20 17:42:18.440000,60237.737653
KP.20250628.55608.17,autocal-thar-all-night,True,regular,56.778,89.908,97.816,450.002,256.248,102.933,205.416,240.592,1060.035,609.85,20.0,20.0,2025-06-28 15:26:58.176000,60854.64361
KP.20241213.63779.89,autocal-thar-all-morn,True,regular,53.863,87.9,92.086,456.907,259.889,98.152,197.267,222.776,1081.751,644.29,20.0,20.017,2024-12-13 17:43:09.902000,60657.738195
KP.20241213.63848.41,autocal-thar-all-morn,True,regular,53.05,87.598,92.883,456.552,267.225,98.483,198.385,220.565,1085.425,643.188,20.0,20.0,2024-12-13 17:44:18.420000,60657.738986
KP.20250202.06426.30,autocal-thar-sky-eve,True,regular,13.641,13.02,14.664,34.827,17.853,22.322,20.457,29.78,88.736,43.61,20.0,20.016,2025-02-02 01:47:16.306000,60708.074376
KP.20250129.07425.83,autocal-thar-all-eve,True,regular,22.679,37.523,32.577,283.702,56.25,35.659,79.144,75.482,696.556,198.91,20.0,20.02,2025-01-29 02:03:55.841000,60704.085945
KP.20230418.63931.46,autocal-thar-sky,True,regular,5.6,5.4,4.0,5.7,4.5,11.9,11.6,7.5,17.1,10.5,2.0,2.0,2023-04-18 17:44:27.795000,60052.739195
KP.20230326.05145.48,autocal-thar-sky,True,regular,5.5,5.2,3.9,6.5,4.4,11.8,11.6,6.4,20.5,10.6,2.0,2.0,2023-03-26 01:25:46.585000,60029.059549
KP.20221221.39573.58,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 10:59:34.685000,59934.458025
KP.20250129.07700.26,autocal-thar-all-eve,True,regular,21.922,36.243,32.25,282.898,60.447,34.576,79.339,74.007,696.35,193.744,20.0,20.022,2025-01-29 02:08:30.269000,60704.08912
KP.20240310.63558.53,autocal-thar-all-morn,True,regular,6.643,8.612,7.694,25.859,7.985,11.22,17.241,14.912,62.089,16.178,10.0,10.017,2024-03-10 17:39:23.539000,60379.73563
KP.20230205.64343.44,autocal-thar-all,False,regular,,,,,,,,,,,2.0,2.0,2023-02-05 17:52:24.552000,59980.744712
KP.20230705.05345.07,autocal-thar-sky-eve,True,regular,5.2,4.8,2.6,12.4,4.7,9.9,9.6,-1.0,37.6,15.1,10.0,10.0,2023-07-05 01:29:10.080000,60130.061864
KP.20230205.64471.40,autocal-thar-all,False,regular,,,,,,,,,,,2.0,2.0,2023-02-05 17:54:32.511000,59980.746194
KP.20230705.05285.40,autocal-thar-sky-eve,True,regular,5.0,4.7,2.7,12.5,4.7,9.6,9.5,-1.5,37.9,15.4,10.0,10.0,2023-07-05 01:28:10.412000,60130.061174
KP.20230607.63714.83,autocal-thar-all-morn,True,regular,19.2,35.0,34.5,95.6,57.6,40.9,98.7,125.4,316.9,208.8,10.0,10.0,2023-06-07 17:41:59.938000,60102.737437
KP.20230607.63931.27,autocal-thar-all-morn,True,regular,19.1,34.8,34.5,95.9,57.7,40.8,98.3,125.3,315.1,207.3,10.0,10.0,2023-06-07 17:45:36.374000,60102.739946
KP.20221221.39894.40,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:04:55.507000,59934.461737
KP.20221221.40087.41,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:08:08.516000,59934.463975
KP.20221221.40279.94,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:11:21.067000,59934.4662
KP.20221221.40472.78,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:14:33.887000,59934.468431
KP.20221221.41564.60,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:32:45.706000,59934.481069
KP.20221221.41756.78,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:35:57.890000,59934.483295
KP.20221221.41885.59,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:38:06.699000,59934.484782
KP.20221221.42014.03,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-21 11:40:15.156000,59934.48627
KP.20241212.05993.13,autocal-thar-sci-eve,True,regular,9.658,13.2,16.326,47.989,27.376,27.021,88.984,78.67,710.512,242.532,20.0,20.0,2024-12-12 01:40:03.136000,60656.069365
KP.20241212.06450.14,autocal-thar-sky-eve,True,regular,9.688,13.719,14.892,31.961,17.119,13.634,21.462,29.687,80.77,40.273,20.0,20.0,2024-12-12 01:47:40.146000,60656.074654
KP.20241212.06518.79,autocal-thar-sky-eve,True,regular,9.574,13.712,15.127,31.976,17.294,13.79,21.556,29.78,80.987,40.061,20.0,20.018,2024-12-12 01:48:48.800000,60656.075445
KP.20241212.06587.27,autocal-thar-sky-eve,True,regular,9.706,13.492,14.928,31.989,17.393,13.648,21.367,28.84,81.007,40.135,20.0,20.017,2024-12-12 01:49:57.275000,60656.076242
KP.20250823.63690.50,autocal-thar-all-morn,True,regular,27.0,44.591,44.271,348.294,131.554,47.438,102.704,101.003,838.575,338.946,20.0,20.078,2025-08-23 17:41:40.536000,60910.737155
KP.20230328.32202.71,autocal-thar-all,False,regular,11.2,20.6,24.9,24.3,21.0,23.8,51.7,595.2,609.6,510.1,2.0,2.0,2023-03-28 08:56:43.822000,60031.372715
KP.20230710.05069.47,autocal-thar-sci-eve,True,regular,5.0,4.9,1.4,24.5,8.6,42.0,90.7,96.7,235.4,136.5,10.0,10.0,2023-07-10 01:24:34.479000,60135.058673
KP.20231021.06257.19,autocal-thar-sky-eve,True,regular,4.794,4.665,3.714,8.712,4.725,9.172,8.958,4.414,26.1,12.515,10.0,10.02,2023-10-21 01:44:22.204000,60238.072418
KP.20260206.07779.06,autocal-thar-all-eve,True,regular,37.205,63.735,63.177,484.041,242.475,48.616,100.188,104.844,872.094,335.089,20.0,20.0,2026-02-06 02:09:49.075000,61077.090033
KP.20231021.06374.46,autocal-thar-sky-eve,True,regular,4.845,4.622,3.746,8.797,4.685,9.042,9.199,4.877,26.12,12.824,10.0,10.0,2023-10-21 01:46:19.469000,60238.073776
KP.20240807.06979.16,autocal-thar-all-eve,True,regular,33.693,51.333,44.379,240.706,55.663,61.123,114.512,102.697,574.516,140.246,10.0,10.0,2024-08-07 01:56:24.173000,60529.080776
KP.20240807.07037.80,autocal-thar-all-eve,True,regular,33.309,51.151,43.971,238.782,55.467,59.818,113.667,102.415,574.461,138.93,10.0,10.017,2024-08-07 01:57:22.813000,60529.081455
KP.20260206.07916.18,autocal-thar-all-eve,True,regular,36.929,63.379,62.799,482.962,247.893,48.379,100.314,105.111,869.614,329.524,20.0,20.0,2026-02-06 02:12:06.187000,61077.091621
KP.20240312.07052.31,autocal-thar-all-eve,True,regular,6.763,8.674,7.531,25.364,8.099,11.499,16.588,15.11,60.855,15.488,10.0,10.0,2024-03-12 01:57:37.342000,60381.081621
KP.20250807.07648.76,autocal-thar-all-eve,True,regular,26.012,41.119,40.99,368.859,130.214,44.368,92.966,95.546,876.172,323.123,20.0,20.0,2025-08-07 02:07:38.765000,60894.088525
KP.20240311.07231.61,autocal-thar-all-eve,True,regular,6.683,8.433,7.581,25.982,7.881,11.502,16.888,14.802,61.803,15.452,10.0,10.0,2024-03-11 02:00:36.621000,60380.083695
KP.20251119.08290.07,autocal-thar-all-eve,True,regular,95.413,153.108,151.419,573.612,355.734,108.589,238.359,241.342,993.721,525.343,20.0,20.001,2025-11-19 02:18:20.080000,60998.095951
KP.20251119.08833.80,autocal-thar-hk,True,regular,200.728,358.854,762.284,1514.249,1603.41,196.624,551.688,1256.079,3406.104,3340.744,120.0,120.033,2025-11-19 02:28:13.818000,60998.102243
KP.20221222.17718.76,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-22 04:55:19.867000,59935.205077
