ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20230626.60566.72,cal-LFC-morn,True,regular,-6.1,336.1,428.1,549.1,993.0,-11.0,599.5,847.9,1163.1,2230.5,60.0,60.0,2023-06-26 16:49:57.299000,60121.700999
KP.20241011.67659.82,autocal-lfc-all-morn,True,regular,10.087,455.339,336.449,229.931,387.707,20.599,1037.02,1055.575,970.022,912.956,60.0,60.023,2024-10-11 18:48:09.827000,60594.783101
KP.20241011.67876.62,autocal-lfc-all-morn,True,regular,10.679,477.76,341.234,231.354,382.843,21.644,1087.899,1072.901,971.749,904.253,60.0,60.0,2024-10-11 18:51:46.636000,60594.785609
KP.20250123.67562.38,autocal-lfc-all-morn,True,regular,179.625,535.397,363.881,497.288,1022.152,347.094,1369.94,1383.701,1339.336,1348.001,60.0,60.0,2025-01-23 18:46:32.410000,60698.781972
KP.20250123.67888.17,autocal-lfc-all-morn,True,regular,179.887,547.016,372.693,500.328,987.185,346.555,1392.391,1417.779,1342.286,1308.475,60.0,60.0,2025-01-23 18:51:58.179000,60698.785744
KP.20240706.67249.82,autocal-lfc-all-morn,True,regular,-8.549,164.875,127.243,81.799,113.756,-21.027,359.956,368.8,342.368,348.3,60.0,60.024,2024-07-06 18:41:19.836000,60497.778354
KP.20240704.11863.12,autocal-lfc-all-eve,True,regular,1.759,132.403,57.943,31.123,32.042,-4.516,293.501,170.209,128.474,97.229,60.0,60.0,2024-07-04 03:18:13.129000,60495.137304
KP.20240704.12080.67,autocal-lfc-all-eve,True,regular,-3.39,135.544,57.246,31.235,31.872,-11.005,299.698,168.27,128.783,96.796,60.0,60.0,2024-07-04 03:21:50.684000,60495.139819
KP.20250115.12844.32,autocal-lfc-all-eve,True,regular,209.285,546.551,379.48,548.391,1074.05,406.386,1394.894,1438.206,1439.496,1509.931,60.0,60.0,2025-01-15 03:34:34.333000,60690.148657
KP.20231114.11674.21,autocal-lfc-all-eve,True,regular,-9.161,348.212,271.68,181.785,262.277,-19.299,822.961,850.418,798.994,744.679,60.0,60.03,2023-11-14 03:15:04.222000,60262.135119
KP.20250815.33868.22,autocal-lfc-all-midnight,True,regular,10.427,10.727,9.584,14.43,30.892,17.213,16.832,16.902,35.641,119.804,60.0,60.02,2025-08-15 09:24:58.231000,60902.391993
KP.20240912.67561.27,autocal-lfc-all-morn,False,regular,5.502,310.979,513.847,349.011,623.271,10.909,706.729,1603.903,1457.395,1507.505,60.0,60.022,2024-09-12 18:46:31.285000,60565.781959
KP.20230106.24338.39,LFC_all,True,,,,,,,,,,,,60.0,60.0,2023-01-06 06:46:08.496000,59950.281694
KP.20240621.11717.64,autocal-lfc-all-eve,True,regular,-7.928,193.03,148.749,98.664,145.267,-20.143,428.492,446.068,416.281,423.891,60.0,60.0,2024-06-21 03:15:47.654000,60482.135617
KP.20241008.34066.07,autocal-lfc-all-midnight,True,regular,8.793,452.724,327.395,221.532,390.934,18.091,1037.918,1036.624,940.927,903.87,60.0,60.0,2024-10-08 09:28:16.082000,60591.394283
KP.20250813.11723.77,autocal-lfc-all-eve,True,regular,10.61,11.037,25.526,28.392,70.195,16.502,19.005,56.54,82.217,276.896,60.0,60.0,2025-08-13 03:15:53.776000,60900.135691
KP.20250813.12049.91,autocal-lfc-all-eve,True,regular,11.052,10.805,33.539,34.334,89.29,16.99,18.306,74.684,99.628,341.992,60.0,60.022,2025-08-13 03:21:19.919000,60900.139463
KP.20250813.12539.54,autocal-lfc-all-eve,True,regular,10.885,10.738,22.688,34.695,75.779,16.88,17.528,50.686,101.231,299.576,60.0,60.023,2025-08-13 03:29:29.554000,60900.14513
KP.20230602.01133.98,cal-LFC-eve,True,regular,-6.3,348.8,416.9,526.3,955.9,-10.7,610.0,849.5,1159.6,2241.8,60.0,60.0,2023-06-02 00:19:24.083000,60097.01312
KP.20250105.12103.46,autocal-lfc-all-eve,True,regular,184.314,551.259,371.614,497.623,999.375,356.45,1407.263,1420.74,1361.275,1342.44,60.0,60.103,2025-01-05 03:22:13.515000,60680.140087
KP.20250105.12537.95,autocal-lfc-all-eve,True,regular,183.252,569.419,382.195,493.755,964.649,352.814,1446.053,1458.764,1363.471,1297.196,60.0,60.021,2025-01-05 03:29:27.964000,60680.145116
KP.20250105.12646.43,autocal-lfc-all-eve,True,regular,182.621,573.922,382.751,495.535,961.278,352.494,1447.74,1459.581,1363.745,1294.07,60.0,60.0,2025-01-05 03:31:16.443000,60680.146368
KP.20230528.67022.68,autocal-lfc-all-morn,True,regular,-4.8,272.6,346.7,441.8,812.9,-8.5,458.1,655.4,911.9,1801.7,60.0,60.0,2023-05-28 18:37:32.784000,60092.775721
KP.20250811.67174.37,autocal-lfc-all-morn,True,regular,10.853,23.079,60.837,76.232,107.743,18.162,50.028,137.55,224.233,418.754,60.0,60.0,2025-08-11 18:40:04.401000,60898.777482
KP.20240524.34290.69,autocal-lfc-all-midnight,True,regular,5.952,285.672,225.558,160.825,245.257,10.196,628.596,662.009,667.749,735.027,60.0,60.0,2024-05-24 09:32:00.729000,60454.396883
KP.20240524.34399.42,autocal-lfc-all-midnight,True,regular,6.156,286.664,226.724,161.406,243.747,11.833,631.21,665.955,669.053,731.779,60.0,60.0,2024-05-24 09:33:49.435000,60454.398141
KP.20240524.34507.98,autocal-lfc-all-midnight,True,regular,6.377,287.757,227.821,161.445,241.421,12.937,631.663,670.229,670.284,726.76,60.0,60.031,2024-05-24 09:35:37.998000,60454.399398
KP.20231113.67290.92,autocal-lfc-all-morn,True,regular,-7.622,294.583,228.322,152.32,215.091,-15.456,706.684,713.786,661.083,624.131,60.0,60.0,2023-11-13 18:42:00.936000,60261.77883
KP.20241006.67987.17,autocal-lfc-all-morn,True,regular,10.844,494.947,348.83,232.505,372.008,22.088,1133.799,1100.284,983.642,885.449,60.0,60.0,2024-10-06 18:53:37.182000,60589.786887
KP.20240725.67927.06,autocal-lfc-all-morn,True,regular,8.169,464.128,343.386,238.748,420.572,16.738,1016.374,1039.9,972.042,989.183,60.0,60.0,2024-07-25 18:52:37.072000,60516.786193
KP.20240725.68144.39,autocal-lfc-all-morn,True,regular,8.119,464.061,342.673,239.061,419.035,16.451,1020.685,1042.212,971.944,989.19,60.0,60.0,2024-07-25 18:56:14.399000,60516.788708
KP.20230526.66909.30,autocal-lfc-all-morn,True,regular,-4.7,274.4,335.2,424.2,812.3,-8.3,465.4,639.6,882.0,1816.1,60.0,60.0,2023-05-26 18:35:39.410000,60090.774413
KP.20241005.67440.79,autocal-lfc-all-morn,True,regular,-30.22,1045.232,558.029,305.073,427.763,-71.541,2482.69,1766.699,1305.388,1006.75,60.0,60.023,2024-10-05 18:44:30.804000,60588.780566
KP.20241005.68308.81,autocal-lfc-all-morn,True,regular,10.8,504.084,348.763,230.892,367.689,22.018,1161.719,1114.728,978.983,862.755,60.0,60.057,2024-10-05 18:58:58.836000,60588.790613
KP.20260402.68178.84,autocal-lfc-all-morn,True,regular,24.658,228.299,182.324,202.513,209.693,81.862,803.048,707.545,981.588,1516.758,10.0,10.018,2026-04-02 18:56:23.852000,61132.789108
KP.20231124.11103.63,autocal-lfc-all-eve,True,regular,-10.126,372.504,291.948,169.521,250.455,-21.999,898.585,936.75,748.109,680.174,60.0,60.0,2023-11-24 03:05:33.639000,60272.128513
KP.20250113.67900.28,autocal-lfc-all-morn,True,regular,214.932,544.981,376.622,538.787,1072.202,417.759,1383.923,1422.622,1432.291,1502.795,60.0,60.023,2025-01-13 18:52:10.296000,60688.78588
KP.20241127.67796.13,autocal-lfc-all-morn,True,regular,201.221,343.129,240.968,344.228,734.636,395.426,882.98,924.888,911.856,964.451,60.0,60.0,2024-11-27 18:50:26.143000,60641.784679
KP.20241126.68339.76,autocal-lfc-all-morn,True,regular,200.287,302.392,205.766,291.948,608.463,387.994,768.336,789.43,761.794,794.6,60.0,60.0,2024-11-26 18:59:29.771000,60640.790966
KP.20240802.67220.10,autocal-lfc-all-morn,True,regular,11.238,1041.445,737.595,335.742,392.695,22.585,2359.483,2285.505,1415.532,952.695,60.0,60.0,2024-08-02 18:40:50.114000,60524.778011
KP.20240802.68087.68,autocal-lfc-all-morn,True,regular,4.047,409.261,284.65,191.463,315.49,-12.357,911.571,875.596,787.324,756.341,60.0,60.0,2024-08-02 18:55:17.689000,60524.788051
KP.20240802.68196.12,autocal-lfc-all-morn,True,regular,6.643,408.357,284.803,190.725,315.171,-0.126,908.555,878.037,788.38,756.722,60.0,60.0,2024-08-02 18:57:06.135000,60524.789303
KP.20251022.33496.71,autocal-lfc-all-midnight,True,regular,19.741,267.665,208.014,129.616,136.621,55.817,833.153,710.744,568.003,924.52,10.0,10.0,2025-10-22 09:18:21.718000,60970.38769
KP.20241027.53374.86,LFCPreWarmUp,True,regular,11.392,489.441,367.43,258.162,454.94,23.021,1099.079,1139.347,1086.8,1076.365,60.0,60.02,2024-10-27 14:50:04.869000,60610.617766
KP.20251216.67348.55,autocal-lfc-all-morn,True,regular,89.866,256.787,346.42,409.607,491.252,275.259,820.143,1208.082,1820.567,2980.0,20.0,20.019,2025-12-16 18:42:38.558000,61025.779496
KP.20221110.34153.64,,,,,,,,,,,,,,1.0,,2022-11-10 09:29:14.926000,59893.395297
KP.20241022.12783.19,autocal-lfc-all-eve,True,regular,10.424,486.557,356.336,238.867,397.567,21.386,1112.576,1137.703,1009.824,908.368,60.0,60.025,2024-10-22 03:33:33.198000,60605.147955
KP.20241022.13000.00,autocal-lfc-all-eve,True,regular,9.861,494.68,357.615,238.035,395.683,20.168,1130.543,1134.187,1009.426,908.582,60.0,60.024,2024-10-22 03:37:10.011000,60605.150463
KP.20241023.12600.69,autocal-lfc-all-eve,True,regular,10.179,501.827,370.259,240.506,376.669,20.87,1131.326,1146.39,1015.795,917.682,60.0,60.0,2024-10-23 03:30:30.697000,60606.145839
KP.20221109.25867.62,,,,,,,,,,,,,,10.0,,2022-11-09 07:11:12.729000,59892.299395
KP.20241020.68153.80,autocal-lfc-all-morn,True,regular,10.481,484.402,364.046,237.211,368.033,21.292,1086.84,1123.073,997.757,900.502,60.0,60.021,2024-10-20 18:56:23.813000,60603.788813
KP.20241019.12832.28,autocal-lfc-all-eve,True,regular,10.707,463.034,324.543,226.521,386.561,21.6,1059.594,1019.478,947.458,905.677,60.0,60.028,2024-10-19 03:34:22.290000,60602.148519
KP.20241019.12940.84,autocal-lfc-all-eve,True,regular,10.649,463.87,325.427,226.453,387.368,21.614,1060.892,1017.599,946.598,902.425,60.0,60.024,2024-10-19 03:36:10.851000,60602.149776
KP.20241015.68310.44,autocal-lfc-all-morn,True,regular,10.88,503.733,347.1,233.971,382.469,22.143,1149.306,1096.12,988.041,888.136,60.0,60.0,2024-10-15 18:59:00.455000,60598.790628
KP.20251215.33622.34,autocal-lfc-all-midnight,True,regular,30.387,268.813,352.975,404.781,487.945,95.45,854.762,1226.263,1792.864,2943.967,20.0,20.0,2025-12-15 09:20:32.347000,61024.389146
KP.20251215.67666.56,autocal-lfc-all-morn,True,regular,20.093,279.507,352.541,400.24,476.066,59.623,890.914,1227.578,1773.173,2898.774,20.0,20.02,2025-12-15 18:47:56.567000,61024.783177
KP.20250817.11607.30,autocal-lfc-all-eve,True,regular,10.847,10.575,9.116,9.325,16.479,16.585,16.725,15.355,17.67,55.659,60.0,60.02,2025-08-17 03:13:57.307000,60904.134345
KP.20230805.09771.82,autocal-lfc-all-eve,True,regular,3.1,83.8,68.4,20.3,35.0,1.2,219.2,235.2,98.3,95.0,60.0,60.023,2023-08-05 02:43:21.835000,60161.113096
KP.20241011.12787.80,autocal-lfc-all-eve,True,regular,10.676,480.662,336.53,229.419,378.035,21.754,1094.03,1059.034,961.942,897.758,60.0,60.02,2024-10-11 03:33:37.813000,60594.148008
KP.20240731.11984.46,autocal-lfc-all-eve,True,regular,7.048,428.356,309.755,206.362,336.729,2.813,956.361,959.641,852.116,804.994,60.0,60.0,2024-07-31 03:20:14.468000,60522.138705
KP.20241005.67874.69,autocal-lfc-all-morn,True,regular,10.832,493.296,345.236,230.179,373.324,21.917,1137.685,1098.442,978.935,871.986,60.0,60.0,2024-10-05 18:51:44.705000,60588.785584
KP.20251211.67350.55,autocal-lfc-all-morn,True,regular,39.052,272.942,361.59,403.587,463.778,121.286,875.497,1278.559,1830.759,2911.669,20.0,20.016,2025-12-11 18:42:40.562000,61020.779521
KP.20240929.12945.35,autocal-lfc-all-eve,True,regular,-7.628,438.194,316.776,210.809,372.851,-24.294,1002.76,1001.752,894.796,858.751,60.0,60.0,2024-09-29 03:36:15.361000,60582.149826
KP.20240926.11966.50,autocal-lfc-all-eve,True,regular,4.895,655.847,469.768,262.522,408.188,10.84,1474.136,1478.702,1123.121,954.719,60.0,60.023,2024-09-26 03:19:56.508000,60579.138497
KP.20240926.12183.37,autocal-lfc-all-eve,True,regular,-9.406,389.548,280.304,195.038,360.594,-26.38,880.022,884.233,818.801,833.78,60.0,60.0,2024-09-26 03:23:33.379000,60579.141012
KP.20251204.67489.77,autocal-lfc-all-morn,True,regular,42.604,269.188,355.309,401.603,471.184,128.397,844.734,1219.613,1767.991,2894.105,20.0,20.0,2025-12-04 18:44:59.774000,61013.781128
KP.20251204.67695.79,autocal-lfc-all-morn,True,regular,35.327,274.509,354.718,399.887,463.955,106.954,860.861,1223.07,1762.526,2879.134,20.0,20.019,2025-12-04 18:48:25.795000,61013.783513
KP.20251204.67833.39,autocal-lfc-all-morn,True,regular,28.318,275.375,353.993,397.994,463.039,85.482,859.709,1217.552,1742.6,2870.457,20.0,20.0,2025-12-04 18:50:43.399000,61013.785106
KP.20241017.68253.44,autocal-lfc-all-morn,True,regular,10.949,515.829,351.524,235.905,377.482,22.185,1179.78,1113.682,993.443,876.013,60.0,60.0,2024-10-17 18:58:03.446000,60600.789966
KP.20241017.68361.88,autocal-lfc-all-morn,True,regular,11.115,515.219,353.085,236.143,375.866,22.63,1181.572,1116.722,992.038,875.145,60.0,60.017,2024-10-17 18:59:51.889000,60600.791224
KP.20251206.11714.11,autocal-lfc-all-eve,True,regular,32.274,270.691,348.763,396.102,469.713,98.295,849.29,1202.029,1743.535,2899.004,20.0,20.0,2025-12-06 03:15:24.122000,61015.135579
KP.20240913.12114.87,autocal-lfc-all-eve,False,regular,6.193,5.951,6.599,6.809,61.434,9.901,10.438,10.847,17.25,148.541,60.0,60.052,2024-09-13 03:22:24.900000,60566.140217
KP.20241016.68312.85,autocal-lfc-all-morn,True,regular,10.769,492.699,345.474,233.347,376.124,21.893,1126.356,1079.358,974.706,888.103,60.0,60.021,2024-10-16 18:59:02.863000,60599.790658
KP.20250426.12956.54,autocal-lfc-all-eve,True,regular,11.301,315.232,409.579,320.828,268.946,20.032,679.361,902.195,931.087,1082.033,60.0,60.02,2025-04-26 03:36:26.546000,60791.149956
KP.20240904.68202.80,autocal-lfc-all-morn,True,regular,-29.763,702.327,516.107,348.1,602.553,-70.287,1551.184,1570.384,1446.7,1430.498,60.0,60.025,2024-09-04 18:57:12.814000,60557.789381
KP.20250823.67428.61,autocal-lfc-all-morn,True,regular,19.511,248.023,336.325,268.685,235.483,38.506,553.022,738.327,779.851,910.609,60.0,60.0,2025-08-23 18:44:18.617000,60910.780423
KP.20250823.67646.16,autocal-lfc-all-morn,True,regular,23.801,274.654,346.387,279.351,236.767,45.498,609.871,761.256,809.442,910.137,60.0,60.0,2025-08-23 18:47:56.177000,60910.782943
KP.20250823.67863.32,autocal-lfc-all-morn,True,regular,24.817,277.259,349.745,283.057,236.313,47.294,615.458,766.45,814.48,907.476,60.0,60.0,2025-08-23 18:51:33.331000,60910.785452
KP.20250823.67971.95,autocal-lfc-all-morn,True,regular,22.982,276.598,349.163,279.424,234.134,44.28,613.319,764.174,809.424,904.009,60.0,60.021,2025-08-23 18:53:21.956000,60910.786709
KP.20230708.09757.39,autocal-lfc-all-eve,True,regular,-6.4,348.6,443.8,557.7,959.3,-11.7,610.6,854.7,1152.8,2115.1,60.0,60.0,2023-07-08 02:43:07.401000,60133.112933
KP.20240809.11818.12,autocal-lfc-all-eve,True,regular,-12.529,396.078,270.047,178.047,299.531,-31.421,885.757,824.719,739.959,718.41,60.0,60.0,2024-08-09 03:17:28.129000,60531.13678
KP.20241014.34063.46,autocal-lfc-all-midnight,True,regular,9.755,456.905,333.967,228.541,402.424,20.089,1049.557,1070.678,972.821,916.69,60.0,60.06,2024-10-14 09:28:13.485000,60597.394252
KP.20230707.13307.16,autocal-lfc-all-eve,True,regular,-6.6,361.9,450.3,557.3,967.4,-12.8,633.3,865.9,1162.3,2157.9,60.0,60.0,2023-07-07 03:42:17.167000,60132.154013
KP.20240809.67379.36,autocal-lfc-all-morn,True,regular,-9.506,421.844,301.085,201.799,345.641,-26.651,931.79,929.011,836.914,814.061,60.0,60.0,2024-08-09 18:43:29.374000,60531.779852
KP.20241014.34388.92,autocal-lfc-all-midnight,True,regular,10.895,485.064,340.05,231.663,392.488,22.084,1114.936,1089.662,985.531,896.259,60.0,60.022,2024-10-14 09:33:38.931000,60597.398018
KP.20240801.33956.27,autocal-lfc-all-midnight,True,regular,-24.806,423.417,297.905,204.868,365.153,-56.878,938.881,928.733,843.785,842.182,60.0,60.017,2024-08-01 09:26:26.274000,60523.39301
KP.20240731.12527.86,autocal-lfc-all-eve,True,regular,-7.158,441.07,311.147,205.559,336.096,-23.164,976.691,968.877,850.271,798.3,60.0,60.022,2024-07-31 03:29:17.874000,60522.144998
KP.20241007.12452.07,autocal-lfc-all-eve,True,regular,10.814,488.099,345.068,232.818,392.755,21.934,1114.848,1098.857,981.726,897.253,60.0,60.0,2024-10-07 03:28:02.099000,60590.144122
KP.20230604.67197.99,autocal-lfc-all-morn,True,regular,-4.2,253.5,304.8,379.0,653.3,-7.5,446.7,622.8,837.3,1536.5,60.0,60.0,2023-06-04 18:40:28.102000,60099.77775
KP.20230630.10575.78,autocal-lfc-all-eve,True,regular,4.7,26.7,214.6,170.3,270.3,8.5,46.9,418.0,356.7,604.3,60.0,60.0,2023-06-30 02:56:45.787000,60125.122402
KP.20250818.83294.84,autocal-lfc-all-morn,True,regular,10.393,10.746,13.038,26.247,45.794,16.935,16.734,25.206,76.35,181.465,60.0,60.021,2025-08-18 23:08:44.854000,60905.964062
KP.20240713.65899.22,autocal-lfc-all-morn,True,fast,-8.675,168.774,130.707,87.033,128.416,-22.612,367.031,378.33,364.123,383.204,60.0,60.023,2024-07-13 18:18:49.236000,60504.762722
KP.20240913.68276.21,autocal-lfc-all-morn,True,regular,-47.86,1077.463,659.901,386.353,602.835,-112.619,2662.972,2053.262,1636.512,1469.559,60.0,60.023,2024-09-13 18:58:26.218000,60566.790232
KP.20250306.12871.32,autocal-lfc-all-eve,True,regular,122.542,279.432,187.067,247.96,607.289,241.243,724.09,713.968,648.271,816.189,60.0,60.0,2025-03-06 03:35:01.332000,60740.148971
KP.20230626.16402.77,cal-LFC-eve,True,regular,-6.2,343.3,431.5,546.2,997.2,-12.1,611.4,850.0,1156.3,2235.1,60.0,60.0,2023-06-26 04:33:52.778000,60121.189844
KP.20240711.67170.01,autocal-lfc-all-morn,True,regular,6.7,411.594,269.809,129.777,140.021,13.134,907.129,781.814,536.164,432.636,60.0,60.0,2024-07-11 18:40:00.046000,60502.777426
KP.20240709.11709.82,autocal-lfc-all-eve,True,regular,-7.509,162.787,126.79,83.354,118.033,-18.954,357.863,369.488,346.963,357.89,60.0,60.021,2024-07-09 03:15:39.830000,60500.135531
KP.20230107.51240.92,LFC_all,True,regular,,,,,,,,,,,60.0,60.0,2023-01-07 14:14:31.028000,59951.593063
KP.20230622.13820.64,cal-LFC-eve,True,regular,-6.2,337.0,422.9,537.2,1011.5,-12.2,600.6,816.8,1110.5,2218.6,60.0,60.0,2023-06-22 03:50:50.647000,60117.159956
KP.20230622.14186.35,cal-LFC-eve,True,regular,-6.4,348.4,434.1,547.8,998.4,-12.7,618.6,835.1,1139.3,2192.1,60.0,60.0,2023-06-22 03:56:56.360000,60117.164194
KP.20230622.15718.79,cal-LFC-eve,True,regular,-6.6,346.6,444.2,555.8,991.7,-13.3,614.0,855.1,1151.1,2178.5,60.0,60.0,2023-06-22 04:22:28.799000,60117.181926
KP.20250131.34174.04,autocal-lfc-all-midnight,True,regular,213.611,411.952,289.775,417.84,951.609,414.446,1039.522,1099.878,1136.926,1276.957,60.0,60.0,2025-01-31 09:30:04.075000,60706.395532
KP.20240706.68010.64,autocal-lfc-all-morn,True,regular,-5.225,169.417,131.045,83.341,111.312,-15.027,370.15,380.365,348.471,341.665,60.0,60.0,2024-07-06 18:54:00.646000,60497.787161
KP.20250812.12104.66,autocal-lfc-all-eve,True,regular,10.508,11.073,8.799,12.973,11.931,16.975,19.031,14.537,26.863,23.83,60.0,6.0,2025-08-12 03:21:47.716000,60899.140102
KP.20250812.34221.84,autocal-lfc-all-midnight,True,regular,10.354,10.639,14.624,37.375,54.636,17.142,17.176,28.7,109.59,212.761,60.0,60.027,2025-08-12 09:30:51.850000,60899.396088
KP.20240630.33962.85,autocal-lfc-all-midnight,True,regular,-6.299,150.388,115.256,78.825,120.79,-16.244,327.727,335.594,324.153,362.757,60.0,60.019,2024-06-30 09:26:32.858000,60491.393089
KP.20240630.34180.01,autocal-lfc-all-midnight,True,regular,-5.565,150.685,117.812,80.371,119.814,-14.894,326.422,342.405,330.864,360.003,60.0,60.0,2024-06-30 09:30:10.051000,60491.395598
KP.20240630.34288.73,autocal-lfc-all-midnight,True,regular,-3.95,151.99,118.357,80.8,119.452,-12.119,329.004,344.665,332.571,358.191,60.0,60.0,2024-06-30 09:31:58.746000,60491.396861
KP.20230106.33130.78,LFC_all,True,,,,,,,,,,,,60.0,60.0,2023-01-06 09:12:40.891000,59950.383454
KP.20230610.66709.32,autocal-lfc-all-morn,True,regular,-13.0,707.2,593.6,604.3,769.8,-28.8,1239.7,1213.2,1355.1,1804.5,60.0,60.0,2023-06-10 18:32:19.424000,60105.772096
KP.20260403.67942.69,autocal-lfc-all-morn,True,regular,33.193,236.776,187.57,210.61,222.432,109.748,824.385,718.409,1026.887,1607.666,10.0,10.0,2026-04-03 18:52:27.696000,61133.78637
KP.20250811.67717.89,autocal-lfc-all-morn,True,regular,11.059,19.255,45.44,88.172,108.617,18.01,41.551,100.662,259.076,422.095,60.0,60.021,2025-08-11 18:49:07.898000,60898.783768
KP.20240606.67391.95,,True,regular,4.536,187.795,147.935,105.485,168.679,-2.078,414.467,436.045,437.889,493.156,60.0,60.019,2024-06-06 18:43:41.955000,60467.779998
KP.20240606.67500.49,,True,regular,5.567,188.724,149.014,105.834,169.128,8.199,415.205,438.935,439.87,491.332,60.0,60.021,2024-06-06 18:45:30.503000,60467.781255
KP.20240606.67609.22,,True,regular,5.893,190.455,149.791,105.729,168.978,10.093,419.06,441.451,439.913,489.599,60.0,60.023,2024-06-06 18:47:19.234000,60467.782512
KP.20241007.68200.40,autocal-lfc-all-morn,True,regular,10.945,501.365,348.896,230.716,373.416,22.07,1148.949,1104.565,977.801,870.935,60.0,60.0,2024-10-07 18:57:10.407000,60590.789356
KP.20250122.12302.08,autocal-lfc-all-eve,True,regular,195.048,568.235,385.317,526.062,1049.469,375.873,1431.643,1466.391,1424.906,1439.556,60.0,60.0,2025-01-22 03:25:32.094000,60697.142382
KP.20231113.11643.75,autocal-lfc-all-eve,True,regular,-3.428,174.019,78.357,37.381,53.345,-6.494,420.12,253.036,165.784,146.413,60.0,60.074,2023-11-13 03:14:33.790000,60261.134766
KP.20230522.05960.63,autocal-lfc-all-eve,True,regular,-4.6,260.8,337.6,436.6,823.4,-8.4,457.4,654.5,924.3,1878.9,60.0,60.0,2023-05-22 01:39:50.735000,60086.068988
KP.20240523.12053.44,autocal-lfc-all-eve,True,regular,6.177,287.856,227.129,161.95,243.34,12.467,630.375,667.464,667.416,725.402,60.0,60.0,2024-05-23 03:21:23.454000,60453.139506
KP.20230104.73178.03,LFC_all,True,,,,,,,,,,,,2.0,2.0,2023-01-04 20:19:39.155000,59948.846968
KP.20241005.12072.52,autocal-lfc-all-eve,True,regular,9.693,455.569,329.722,230.69,405.708,19.86,1042.407,1061.741,958.829,914.16,60.0,60.077,2024-10-05 03:21:42.554000,60588.139725
KP.20230526.58002.78,cal-LFC-morn,True,regular,-4.8,272.9,339.0,431.0,814.0,-8.5,462.0,645.5,892.4,1815.2,60.0,60.0,2023-05-26 16:07:13.328000,60090.671327
KP.20240515.67545.79,autocal-lfc-all-morn,True,regular,5.347,303.938,239.174,168.318,245.969,-2.389,663.957,696.738,688.67,744.089,60.0,60.0,2024-05-15 18:46:15.800000,60445.781779
KP.20240515.67763.09,autocal-lfc-all-morn,True,regular,5.514,305.821,240.498,169.24,244.142,-2.082,669.68,702.785,692.088,741.503,60.0,60.0,2024-05-15 18:49:53.106000,60445.784294
KP.20250807.11452.24,autocal-lfc-all-eve,True,regular,10.788,10.599,10.034,46.459,176.029,16.955,16.896,18.857,135.443,684.676,60.0,60.019,2025-08-07 03:11:22.246000,60894.132548
KP.20250201.68074.61,autocal-lfc-all-morn,True,regular,220.869,457.285,325.697,488.384,1058.438,431.501,1171.241,1235.234,1296.229,1461.837,60.0,60.001,2025-02-01 18:55:04.620000,60707.787901
KP.20250201.68291.43,autocal-lfc-all-morn,True,regular,214.717,461.591,326.789,487.983,1057.128,420.063,1172.864,1238.373,1296.573,1453.903,60.0,60.0,2025-02-01 18:58:41.439000,60707.79041
KP.20240512.67156.92,autocal-lfc-all-morn,True,regular,4.783,519.753,272.807,142.433,162.674,9.908,1127.429,775.988,582.049,500.89,60.0,60.021,2024-05-12 18:39:46.931000,60442.777277
KP.20260212.11729.03,autocal-lfc-all-eve,True,regular,93.953,233.909,139.557,121.435,134.09,300.151,795.145,515.695,571.109,929.165,10.0,10.0,2026-02-12 03:15:34.070000,61083.135754
KP.20240723.12100.48,autocal-lfc-all-eve,True,regular,8.169,449.014,328.493,223.819,391.249,16.839,994.722,1007.923,925.126,915.541,60.0,60.0,2024-07-23 03:22:10.491000,60514.140052
KP.20240723.12317.80,autocal-lfc-all-eve,True,regular,8.244,450.763,329.776,224.586,390.007,16.921,999.197,1014.865,926.579,912.821,60.0,60.02,2024-07-23 03:25:47.806000,60514.142567
KP.20240723.12426.49,autocal-lfc-all-eve,True,regular,8.197,451.759,330.68,224.266,390.057,16.788,999.863,1018.67,928.019,913.119,60.0,60.026,2024-07-23 03:27:36.506000,60514.143824
KP.20251129.67417.51,autocal-lfc-all-morn,True,regular,36.889,269.296,351.035,398.743,471.379,112.476,850.34,1212.242,1760.353,2909.632,20.0,20.018,2025-11-29 18:43:47.522000,61008.780292
KP.20251129.67486.00,autocal-lfc-all-morn,True,regular,30.018,272.606,350.475,396.43,469.133,91.135,855.648,1207.968,1755.583,2897.86,20.0,20.001,2025-11-29 18:44:56.040000,61008.781089
KP.20241003.68205.55,autocal-lfc-all-morn,True,regular,10.611,497.205,344.224,225.239,373.954,21.791,1138.941,1086.775,958.043,860.86,60.0,60.026,2024-10-03 18:57:15.562000,60586.789412
KP.20251208.67719.40,autocal-lfc-all-morn,True,regular,20.405,279.689,356.985,393.637,464.201,60.068,879.75,1234.346,1755.498,2872.464,20.0,20.0,2025-12-08 18:48:49.413000,61017.783787
KP.20250627.77393.35,autocal-lfc-all,True,regular,9.034,127.196,436.56,347.464,298.961,11.875,278.651,965.217,1002.655,1161.135,60.0,60.0,2025-06-27 21:30:23.358000,60853.895755
